Id,Gid,Name,Geometry,Category,Description,Style,Property,Coordinates
22731228845,V7EkV-7CnJk,南海バス株式会社　河内長野営業所,"{'Type': 'point', 'Coordinates': '135.558920555556,34.447029722222'}",[],,[],"{'Uid': '05e37e9a7d5c24f0dce4a4b752dcb3cdcc612006', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ナンカイバスカワチナガノエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府河内長野市錦町２５−１０', 'GovernmentCode': '27216', 'AddressMatchingLevel': '6', 'Tel1': '0721-53-9043', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25885', 'SubId': '2588501', 'Name': '河内長野', 'Railway': '近畿日本鉄道/南海電気鉄道', 'Exit': '西口', 'ExitId': '10246', 'Distance': '1544', 'Time': '19'}, {'Id': '25885', 'SubId': '2588501', 'Name': '河内長野', 'Railway': '近畿日本鉄道/南海電気鉄道', 'Exit': '東口', 'ExitId': '10247', 'Distance': '1634', 'Time': '20'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","135.558920555556,34.447029722222"
22731228956,osKUBK8pkKc,南海バス株式会社　光明池営業所,"{'Type': 'point', 'Coordinates': '135.479210833333,34.458982777778'}",[],,[],"{'Uid': 'a490ff6d2d7e86459d594868a3f6ecfd2d12bd17', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ナンカイバスコウミョウイケエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府和泉市光明台１丁目３９', 'GovernmentCode': '27219', 'AddressMatchingLevel': '5', 'Tel1': '0725-56-3931', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '2'}","135.479210833333,34.458982777778"
22731229020,78hk9VLHpMQ,阪急バス株式会社箕面船場出張所,"{'Type': 'point', 'Coordinates': '135.489594166667,34.826207777778'}",[],,[],"{'Uid': 'ce31766e5112e59ecb12a4fdf83df93bf5560f75', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ハンキュウバスミノオセンバシュッチョウジョ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府箕面市船場東１丁目１−１３', 'GovernmentCode': '27220', 'AddressMatchingLevel': '5', 'Tel1': '072-727-0051', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [], 'SmartPhoneCouponFlag': 'false'}","135.489594166667,34.826207777778"
22731229092,QgCpxwDrMBk,京阪バス株式会社　門真支所,"{'Type': 'point', 'Coordinates': '135.611738055556,34.726838333333'}",[],,[],"{'Uid': '81baf5800c957e87a8af8a2fc838e665af470ccf', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ケイハンバスカドマシシヨ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府門真市千石東町１７−２０', 'GovernmentCode': '27223', 'AddressMatchingLevel': '6', 'Tel1': '072-887-2121', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","135.611738055556,34.726838333333"
22731229126,3-n8gVEWRV6,近鉄バス株式会社　整備センター,"{'Type': 'point', 'Coordinates': '135.562310833333,34.769746388889'}",[],,[],"{'Uid': '7ca59b12b8e1e3540aa99ef545344a63e5852cd7', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'キンテツバスセイビセンター', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府摂津市東別府２丁目２−３５', 'GovernmentCode': '27224', 'AddressMatchingLevel': '6', 'Tel1': '06-6349-8603', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '29190', 'SubId': '2919001', 'Name': '南摂津', 'Railway': '大阪モノレール', 'Exit': '出口2', 'ExitId': '16325', 'Distance': '931', 'Time': '11'}, {'Id': '29190', 'SubId': '2919001', 'Name': '南摂津', 'Railway': '大阪モノレール', 'Exit': '出口4', 'ExitId': '16327', 'Distance': '947', 'Time': '11'}, {'Id': '29190', 'SubId': '2919001', 'Name': '南摂津', 'Railway': '大阪モノレール', 'Exit': '出口3', 'ExitId': '16326', 'Distance': '1006', 'Time': '12'}], 'SmartPhoneCouponFlag': 'false'}","135.562310833333,34.769746388889"
22731229127,YNIC0FEWRV6,近鉄バス株式会社　鳥飼営業所,"{'Type': 'point', 'Coordinates': '135.562310833333,34.769746388889'}",[],,[],"{'Uid': '33c68c4c0bf40551c04941ea2c92676102866f09', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'キンテツバストリガイエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府摂津市東別府２丁目２−３５', 'GovernmentCode': '27224', 'AddressMatchingLevel': '6', 'Tel1': '06-6349-5815', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '29190', 'SubId': '2919001', 'Name': '南摂津', 'Railway': '大阪モノレール', 'Exit': '出口2', 'ExitId': '16325', 'Distance': '931', 'Time': '11'}, {'Id': '29190', 'SubId': '2919001', 'Name': '南摂津', 'Railway': '大阪モノレール', 'Exit': '出口4', 'ExitId': '16327', 'Distance': '947', 'Time': '11'}, {'Id': '29190', 'SubId': '2919001', 'Name': '南摂津', 'Railway': '大阪モノレール', 'Exit': '出口3', 'ExitId': '16326', 'Distance': '1006', 'Time': '12'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '3'}","135.562310833333,34.769746388889"
22731229175,kYkoCkk2weE,近鉄バス株式会社　稲田営業所,"{'Type': 'point', 'Coordinates': '135.590862777778,34.692613888889'}",[],,[],"{'Uid': 'eaeb51b754701a1d13d35e2206199c07cd67d7ea', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'キンテツバスイナダエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府東大阪市稲田三島町１−１２', 'GovernmentCode': '27227', 'AddressMatchingLevel': '6', 'Tel1': '06-6746-2565', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26073', 'SubId': '2607301', 'Name': '徳庵', 'Railway': 'JR在来線', 'Exit': '東口', 'ExitId': '11091', 'Distance': '1040', 'Time': '13'}, {'Id': '26073', 'SubId': '2607301', 'Name': '徳庵', 'Railway': 'JR在来線', 'Exit': '西口', 'ExitId': '11090', 'Distance': '1074', 'Time': '13'}, {'Id': '25931', 'SubId': '2593101', 'Name': '鴻池新田', 'Railway': 'JR在来線', 'Exit': '出口', 'ExitId': '10577', 'Distance': '1239', 'Time': '15'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '6'}","135.590862777778,34.692613888889"
22731229233,ecoyacCtcI2,近鉄バス株式会社　布施営業所,"{'Type': 'point', 'Coordinates': '135.570262222222,34.669127222222'}",[],,[],"{'Uid': '89d5fe4cc887553746a531c44577a10590b2ed9e', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'キンテツバスフセエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府東大阪市高井田中１丁目７−３１', 'GovernmentCode': '27227', 'AddressMatchingLevel': '6', 'Tel1': '06-6781-3231', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25881', 'SubId': '2588101', 'Name': '河内永和', 'Railway': '近畿日本鉄道', 'Exit': '出口1', 'ExitId': '10238', 'Distance': '736', 'Time': '9'}, {'Id': '29603', 'SubId': '2960301', 'Name': 'ＪＲ河内永和', 'Railway': 'JR在来線', 'Exit': '出口', 'ExitId': '17257', 'Distance': '762', 'Time': '9'}, {'Id': '25881', 'SubId': '2588101', 'Name': '河内永和', 'Railway': '近畿日本鉄道', 'Exit': '出口2', 'ExitId': '10239', 'Distance': '803', 'Time': '10'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '6'}","135.570262222222,34.669127222222"
22731229259,dRlm9RGnweA,近鉄バス株式会社　営業部,"{'Type': 'point', 'Coordinates': '135.580486388889,34.664419722222'}",[],,[],"{'Uid': '5936d4878beb8d31409e757c5a2eb60913708256', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'キンテツバスエイギョウブ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府東大阪市小阪１丁目７−１', 'GovernmentCode': '27227', 'AddressMatchingLevel': '6', 'Tel1': '06-6618-5301', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25884', 'SubId': '2588401', 'Name': '河内小阪', 'Railway': '近畿日本鉄道', 'Exit': '出口2', 'ExitId': '10245', 'Distance': '93', 'Time': '1'}, {'Id': '25884', 'SubId': '2588401', 'Name': '河内小阪', 'Railway': '近畿日本鉄道', 'Exit': '出口1', 'ExitId': '10244', 'Distance': '177', 'Time': '2'}, {'Id': '25881', 'SubId': '2588101', 'Name': '河内永和', 'Railway': '近畿日本鉄道', 'Exit': '出口1', 'ExitId': '10238', 'Distance': '724', 'Time': '9'}], 'SmartPhoneCouponFlag': 'false'}","135.580486388889,34.664419722222"
22731229259,dRlm9RGnweA,近鉄バス株式会社　営業部,"{'Type': 'point', 'Coordinates': '135.580486388889,34.664419722222'}",[],,[],"{'Uid': '5936d4878beb8d31409e757c5a2eb60913708256', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'キンテツバスエイギョウブ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府東大阪市小阪１丁目７−１', 'GovernmentCode': '27227', 'AddressMatchingLevel': '6', 'Tel1': '06-6618-5301', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25884', 'SubId': '2588401', 'Name': '河内小阪', 'Railway': '近畿日本鉄道', 'Exit': '出口2', 'ExitId': '10245', 'Distance': '93', 'Time': '1'}, {'Id': '25884', 'SubId': '2588401', 'Name': '河内小阪', 'Railway': '近畿日本鉄道', 'Exit': '出口1', 'ExitId': '10244', 'Distance': '177', 'Time': '2'}, {'Id': '25881', 'SubId': '2588101', 'Name': '河内永和', 'Railway': '近畿日本鉄道', 'Exit': '出口1', 'ExitId': '10238', 'Distance': '724', 'Time': '9'}], 'SmartPhoneCouponFlag': 'false'}","135.580486388889,34.664419722222"
22731229260,XGLWuRGnweA,近鉄バス株式会社　総務部,"{'Type': 'point', 'Coordinates': '135.580486388889,34.664419722222'}",[],,[],"{'Uid': 'f0ff6e0ae2b973be3d96901e64259cd8f174ad70', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'キンテツバスソウムブ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府東大阪市小阪１丁目７−１', 'GovernmentCode': '27227', 'AddressMatchingLevel': '6', 'Tel1': '06-6618-5300', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25884', 'SubId': '2588401', 'Name': '河内小阪', 'Railway': '近畿日本鉄道', 'Exit': '出口2', 'ExitId': '10245', 'Distance': '93', 'Time': '1'}, {'Id': '25884', 'SubId': '2588401', 'Name': '河内小阪', 'Railway': '近畿日本鉄道', 'Exit': '出口1', 'ExitId': '10244', 'Distance': '177', 'Time': '2'}, {'Id': '25881', 'SubId': '2588101', 'Name': '河内永和', 'Railway': '近畿日本鉄道', 'Exit': '出口1', 'ExitId': '10238', 'Distance': '724', 'Time': '9'}], 'SmartPhoneCouponFlag': 'false'}","135.580486388889,34.664419722222"
22731229346,IckrPgue2H2,近鉄バス株式会社　枚岡営業所,"{'Type': 'point', 'Coordinates': '135.641600277778,34.678885833333'}",[],,[],"{'Uid': '8f7cda9ea515939c9e6370bf2ed106c1fa1ae773', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'キンテツバスヒラオカエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府東大阪市東山町４−２', 'GovernmentCode': '27227', 'AddressMatchingLevel': '6', 'Tel1': '072-981-0006', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25976', 'SubId': '2597601', 'Name': '新石切', 'Railway': '近畿日本鉄道', 'Exit': '出口1', 'ExitId': '10690', 'Distance': '165', 'Time': '2'}, {'Id': '25976', 'SubId': '2597601', 'Name': '新石切', 'Railway': '近畿日本鉄道', 'Exit': '出口2', 'ExitId': '10691', 'Distance': '202', 'Time': '2'}, {'Id': '25976', 'SubId': '2597601', 'Name': '新石切', 'Railway': '近畿日本鉄道', 'Exit': '出口3', 'ExitId': '10692', 'Distance': '236', 'Time': '2'}], 'SmartPhoneCouponFlag': 'false'}","135.641600277778,34.678885833333"
22731229346,IckrPgue2H2,近鉄バス株式会社　枚岡営業所,"{'Type': 'point', 'Coordinates': '135.641600277778,34.678885833333'}",[],,[],"{'Uid': '8f7cda9ea515939c9e6370bf2ed106c1fa1ae773', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'キンテツバスヒラオカエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府東大阪市東山町４−２', 'GovernmentCode': '27227', 'AddressMatchingLevel': '6', 'Tel1': '072-981-0006', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25976', 'SubId': '2597601', 'Name': '新石切', 'Railway': '近畿日本鉄道', 'Exit': '出口1', 'ExitId': '10690', 'Distance': '165', 'Time': '2'}, {'Id': '25976', 'SubId': '2597601', 'Name': '新石切', 'Railway': '近畿日本鉄道', 'Exit': '出口2', 'ExitId': '10691', 'Distance': '202', 'Time': '2'}, {'Id': '25976', 'SubId': '2597601', 'Name': '新石切', 'Railway': '近畿日本鉄道', 'Exit': '出口3', 'ExitId': '10692', 'Distance': '236', 'Time': '2'}], 'SmartPhoneCouponFlag': 'false'}","135.641600277778,34.678885833333"
22731229424,lrHWB49MN_k,京阪バス株式会社　交野営業所,"{'Type': 'point', 'Coordinates': '135.667057222222,34.775841666667'}",[],,[],"{'Uid': '007875e39386e7aeb63132be5efff5e6f5c8385c', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ケイハンバスカタノエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府交野市星田北５丁目５５−７', 'GovernmentCode': '27230', 'AddressMatchingLevel': '6', 'Tel1': '072-895-2233', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26179', 'SubId': '2617901', 'Name': '星田', 'Railway': 'JR在来線', 'Exit': '西口', 'ExitId': '11943', 'Distance': '1119', 'Time': '13'}, {'Id': '26179', 'SubId': '2617901', 'Name': '星田', 'Railway': 'JR在来線', 'Exit': '東口', 'ExitId': '11944', 'Distance': '1122', 'Time': '14'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '3'}","135.667057222222,34.775841666667"
22731229477,UfocYXwuthQ,阪急バス株式会社　豊能営業所,"{'Type': 'point', 'Coordinates': '135.511566111111,34.910814722222'}",[],,[],"{'Uid': '7ce2b7db79a24c35ef77ac4203fa42fceefbd90b', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ハンキュウバストヨノエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府豊能郡豊能町希望ケ丘５丁目７−１', 'GovernmentCode': '27321', 'AddressMatchingLevel': '6', 'Tel1': '072-739-2002', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","135.511566111111,34.910814722222"
22731229496,DUzKTqRHYL-,株式会社大地観光バス　大阪営業所,"{'Type': 'point', 'Coordinates': '135.351537500000,34.388603055556'}",[],,[],"{'Uid': '8a43bc43cdc7b2d458a8190b3f1a3107b26b9cdb', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ダイチカンコウバスオオサカエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府泉南郡熊取町朝代東１丁目８−５０', 'GovernmentCode': '27361', 'AddressMatchingLevel': '6', 'Tel1': '072-468-6213', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","135.351537500000,34.388603055556"
22731229564,YaS9sk8mWC6,株式会社Ｔｒａｆｆｉｃｔｒｅｅ,"{'Type': 'point', 'Coordinates': '135.490783333333,34.677116666667'}",[],,[],"{'Uid': '5cb4d0af1335ae31962f7bfb049709e1a6747036', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'トラフィックツリー', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府大阪市西区新町２丁目１７−１０', 'GovernmentCode': '27106', 'AddressMatchingLevel': '6', 'Tel1': '06-6535-7993', 'Genre': [{'Code': '0306004', 'Name': 'バス'}, {'Code': '0307001', 'Name': '旅行代理店'}], 'Area': [{'Code': '000057', 'Name': '大阪'}], 'Station': [{'Id': '29192', 'SubId': '2919201', 'Name': '西大橋', 'Railway': '大阪市営長堀鶴見緑地線', 'Exit': '1', 'ExitId': '16330', 'Distance': '364', 'Time': '4'}, {'Id': '29192', 'SubId': '2919201', 'Name': '西大橋', 'Railway': '大阪市営長堀鶴見緑地線', 'Exit': '2', 'ExitId': '16331', 'Distance': '391', 'Time': '4'}, {'Id': '26109', 'SubId': '2610901', 'Name': '西長堀', 'Railway': '大阪市営千日前線/大阪市営長堀鶴見緑地線', 'Exit': '1', 'ExitId': '11550', 'Distance': '406', 'Time': '5'}], 'SmartPhoneCouponFlag': 'false'}","135.490783333333,34.677116666667"
22731230239,GHGbCXtcn8Q,東海国際旅行株式会社　大阪営業所,"{'Type': 'point', 'Coordinates': '135.413377222222,34.504679166667'}",[],,[],"{'Uid': '540075ac81e9429937baf94746d02b9fbcc5c625', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'トウカイコクサイリョコウオオサカエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府泉大津市東雲町１４−５７', 'GovernmentCode': '27206', 'AddressMatchingLevel': '6', 'Tel1': '0725-22-1726', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26188', 'SubId': '2618801', 'Name': '松ノ浜', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '11988', 'Distance': '796', 'Time': '9'}, {'Id': '25825', 'SubId': '2582501', 'Name': '泉大津', 'Railway': '南海電気鉄道', 'Exit': '東出口', 'ExitId': '9834', 'Distance': '875', 'Time': '10'}, {'Id': '25825', 'SubId': '2582501', 'Name': '泉大津', 'Railway': '南海電気鉄道', 'Exit': '西出口', 'ExitId': '9833', 'Distance': '899', 'Time': '11'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","135.413377222222,34.504679166667"
22731230722,RJ46PsDUI8s,大阪シティバス株式会社　酉島営業所,"{'Type': 'point', 'Coordinates': '135.441373611111,34.685139722222'}",[],,[],"{'Uid': '6843706ce9f9c53f0684cc3b3053ef6eea5014fb', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'オオサカシティバストリシマエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府大阪市此花区酉島４丁目１−１１', 'GovernmentCode': '27104', 'AddressMatchingLevel': '6', 'Tel1': '06-7652-2934', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26068', 'SubId': '2606801', 'Name': '伝法', 'Railway': '阪神電気鉄道', 'Exit': '出口', 'ExitId': '11083', 'Distance': '1243', 'Time': '15'}, {'Id': '25805', 'SubId': '2580501', 'Name': '安治川口', 'Railway': 'JR在来線', 'Exit': '出口', 'ExitId': '9782', 'Distance': '1651', 'Time': '20'}, {'Id': '26041', 'SubId': '2604101', 'Name': '千鳥橋', 'Railway': '阪神電気鉄道', 'Exit': '出口', 'ExitId': '10957', 'Distance': '1880', 'Time': '23'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '6'}","135.441373611111,34.685139722222"
22731231765,7M0v24QowTE,株式会社アイビーエス　大阪営業所,"{'Type': 'point', 'Coordinates': '135.304369722222,34.405844444444'}",[],,[],"{'Uid': 'f7e760ecd1cf49bbef18d0ae3dce9e04646128dd', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'アイビーエスオオサカエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府泉佐野市松原２丁目５−５８', 'GovernmentCode': '27213', 'AddressMatchingLevel': '6', 'Tel1': '072-458-2288', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26240', 'SubId': '2624001', 'Name': 'りんくうタウン', 'Railway': 'JR在来線/南海電気鉄道', 'Exit': '出口', 'ExitId': '12205', 'Distance': '857', 'Time': '10'}, {'Id': '26123', 'SubId': '2612301', 'Name': '羽倉崎', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '11582', 'Distance': '981', 'Time': '12'}, {'Id': '25828', 'SubId': '2582801', 'Name': '泉佐野', 'Railway': '南海電気鉄道', 'Exit': '西出口', 'ExitId': '9839', 'Distance': '1368', 'Time': '17'}], 'SmartPhoneCouponFlag': 'false'}","135.304369722222,34.405844444444"
22731232014,XCai7sw6WWQ,佳暉ネクサス（ＮＥＸＡＳ）株式会社,"{'Type': 'point', 'Coordinates': '135.288570555556,34.391226666667'}",[],,[],"{'Uid': 'f90f293649b8ac8d41aba04bf90abec0a06d3f3f', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ヨシキネクサス', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府泉南郡田尻町吉見８１２', 'GovernmentCode': '27362', 'AddressMatchingLevel': '3', 'Tel1': '072-447-4791', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26235', 'SubId': '2623501', 'Name': '吉見ノ里', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '12105', 'Distance': '74', 'Time': '0'}, {'Id': '26123', 'SubId': '2612301', 'Name': '羽倉崎', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '11582', 'Distance': '1549', 'Time': '19'}, {'Id': '25862', 'SubId': '2586201', 'Name': '岡田浦', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '10204', 'Distance': '1582', 'Time': '19'}], 'SmartPhoneCouponFlag': 'false'}","135.288570555556,34.391226666667"
22731232014,XCai7sw6WWQ,佳暉ネクサス（ＮＥＸＡＳ）株式会社,"{'Type': 'point', 'Coordinates': '135.288570555556,34.391226666667'}",[],,[],"{'Uid': 'f90f293649b8ac8d41aba04bf90abec0a06d3f3f', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ヨシキネクサス', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府泉南郡田尻町吉見８１２', 'GovernmentCode': '27362', 'AddressMatchingLevel': '3', 'Tel1': '072-447-4791', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26235', 'SubId': '2623501', 'Name': '吉見ノ里', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '12105', 'Distance': '74', 'Time': '0'}, {'Id': '26123', 'SubId': '2612301', 'Name': '羽倉崎', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '11582', 'Distance': '1549', 'Time': '19'}, {'Id': '25862', 'SubId': '2586201', 'Name': '岡田浦', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '10204', 'Distance': '1582', 'Time': '19'}], 'SmartPhoneCouponFlag': 'false'}","135.288570555556,34.391226666667"
22731232169,F-2tQwqMgRg,青垣観光バス株式会社　大阪営業所,"{'Type': 'point', 'Coordinates': '135.433600277778,34.653959722222'}",[],,[],"{'Uid': 'f55ab8b15a3174e870f34324e1523d3aabb338a3', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'アオガキカンコウバスオオサカエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府大阪市港区築港３丁目６−１０', 'GovernmentCode': '27107', 'AddressMatchingLevel': '6', 'Tel1': '06-6556-7208', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25857', 'SubId': '2585701', 'Name': '大阪港', 'Railway': '大阪市営中央線', 'Exit': '3', 'ExitId': '10194', 'Distance': '37', 'Time': '0'}, {'Id': '25857', 'SubId': '2585701', 'Name': '大阪港', 'Railway': '大阪市営中央線', 'Exit': '2', 'ExitId': '10193', 'Distance': '51', 'Time': '0'}, {'Id': '25857', 'SubId': '2585701', 'Name': '大阪港', 'Railway': '大阪市営中央線', 'Exit': '1', 'ExitId': '10192', 'Distance': '78', 'Time': '0'}], 'SmartPhoneCouponFlag': 'false'}","135.433600277778,34.653959722222"
22731233257,X1Sz2REPrpE,株式会社浪花サロン・バス,"{'Type': 'point', 'Coordinates': '135.585697500000,34.796066111111'}",[],,[],"{'Uid': 'ce3c153adbe4ca08afaef80e16512f44a9f9ffd3', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ナニワサロンバス', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府茨木市野々宮２丁目８−２９', 'GovernmentCode': '27211', 'AddressMatchingLevel': '6', 'Tel1': '072-638-7280', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [], 'SmartPhoneCouponFlag': 'false'}","135.585697500000,34.796066111111"
22731233379,10GuQybwbXI,北港観光バス株式会社　天美営業所,"{'Type': 'point', 'Coordinates': '135.529759444444,34.594009722222'}",[],,[],"{'Uid': 'ba08463ee57198bddd41b4863b7085ca2bf35ede', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ホッコウカンコウバスアマミエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府松原市天美西３丁目３−４７', 'GovernmentCode': '27217', 'AddressMatchingLevel': '6', 'Tel1': '072-336-9666', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25879', 'SubId': '2587901', 'Name': '河内天美', 'Railway': '近畿日本鉄道', 'Exit': '出口1', 'ExitId': '10236', 'Distance': '1123', 'Time': '14'}, {'Id': '26228', 'SubId': '2622801', 'Name': '矢田(大阪府)', 'Railway': '近畿日本鉄道', 'Exit': '出口1', 'ExitId': '12087', 'Distance': '1420', 'Time': '17'}], 'SmartPhoneCouponFlag': 'false'}","135.529759444444,34.594009722222"
22731234452,gsarkHegvT2,瀬戸内観光,"{'Type': 'point', 'Coordinates': '135.466330555556,34.515184444444'}",[],,[],"{'Uid': '9b23ecbd2fbc647cadb3124c7355663c5facb061', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'セトウチカンコウ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府堺市西区草部１７５−３', 'GovernmentCode': '27144', 'AddressMatchingLevel': '6', 'Tel1': '072-284-9877', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26074', 'SubId': '2607401', 'Name': '富木', 'Railway': 'JR在来線', 'Exit': '出口', 'ExitId': '11092', 'Distance': '1921', 'Time': '24'}], 'SmartPhoneCouponFlag': 'false'}","135.466330555556,34.515184444444"
